id,province_id,province_code_bnv,province_code_tms,code,name_current,district_code_legacy,district_name_legacy,effective_date,is_merged
633,7,07,203,20323007,Xã Bảo Lâm,20323,Huyện Bảo Lâm,2025-07-01,False
634,7,07,203,20323008,Xã Yên Thổ,20323,Huyện Bảo Lâm,2025-07-01,False
635,7,07,203,20303009,Xã Sơn Lộ,20303,Huyện Bảo Lạc,2025-07-01,False
636,7,07,203,20303010,Xã Hưng Đạo,20303,Huyện Bảo Lạc,2025-07-01,False
637,7,07,203,20303011,Xã Bảo Lạc,20303,Huyện Bảo Lạc,2025-07-01,False
638,7,07,203,20303012,Xã Cốc Pàng,20303,Huyện Bảo Lạc,2025-07-01,False
639,7,07,203,20303013,Xã Cô Ba,20303,Huyện Bảo Lạc,2025-07-01,False
640,7,07,203,20303014,Xã Khánh Xuân,20303,Huyện Bảo Lạc,2025-07-01,False
641,7,07,203,20303015,Xã Xuân Trường,20303,Huyện Bảo Lạc,2025-07-01,False
642,7,07,203,20303016,Xã Huy Giáp,20303,Huyện Bảo Lạc,2025-07-01,False
643,7,07,203,20313017,Xã Ca Thành,20313,Huyện Nguyên Bình,2025-07-01,False
644,7,07,203,20313018,Xã Phan Thanh,20313,Huyện Nguyên Bình,2025-07-01,False
645,7,07,203,20313019,Xã Thành Công,20313,Huyện Nguyên Bình,2025-07-01,False
646,7,07,203,20313020,Xã Tĩnh Túc,20313,Huyện Nguyên Bình,2025-07-01,False
647,7,07,203,20313021,Xã Tam Kim,20313,Huyện Nguyên Bình,2025-07-01,False
648,7,07,203,20313022,Xã Nguyên Bình,20313,Huyện Nguyên Bình,2025-07-01,False
649,7,07,203,20313023,Xã Minh Tâm,20313,Huyện Nguyên Bình,2025-07-01,False
650,7,07,203,20305024,Xã Thanh Long,20305,Huyện Hà Quảng,2025-07-01,False
651,7,07,203,20305025,Xã Cần Yên,20305,Huyện Hà Quảng,2025-07-01,False
652,7,07,203,20305026,Xã Thông Nông,20305,Huyện Hà Quảng,2025-07-01,False
653,7,07,203,20305027,Xã Trường Hà,20305,Huyện Hà Quảng,2025-07-01,False
654,7,07,203,20305028,Xã Hà Quảng,20305,Huyện Hà Quảng,2025-07-01,False
655,7,07,203,20305029,Xã Lũng Nặm,20305,Huyện Hà Quảng,2025-07-01,False
656,7,07,203,20305030,Xã Tổng Cọt,20305,Huyện Hà Quảng,2025-07-01,False
657,7,07,203,20315031,Xã Nam Tuấn,20315,Huyện Hoà An,2025-07-01,False
658,7,07,203,20315032,Xã Hoà An,20315,Huyện Hoà An,2025-07-01,False
659,7,07,203,20315033,Xã Bạch Đằng,20315,Huyện Hoà An,2025-07-01,False
660,7,07,203,20315034,Xã Nguyễn Huệ,20315,Huyện Hoà An,2025-07-01,False
661,7,07,203,20321035,Xã Minh Khai,20321,Huyện Thạch An,2025-07-01,False
662,7,07,203,20321036,Xã Canh Tân,20321,Huyện Thạch An,2025-07-01,False
663,7,07,203,20321037,Xã Kim Đồng,20321,Huyện Thạch An,2025-07-01,False
664,7,07,203,20321038,Xã Thạch An,20321,Huyện Thạch An,2025-07-01,False
665,7,07,203,20321039,Xã Đông Khê,20321,Huyện Thạch An,2025-07-01,False
666,7,07,203,20321040,Xã Đức Long,20321,Huyện Thạch An,2025-07-01,False
667,7,07,203,20317041,Xã Phục Hoà,20317,Huyện Quảng Hòa,2025-07-01,False
668,7,07,203,20317042,Xã Bế Văn Đàn,20317,Huyện Quảng Hòa,2025-07-01,False
669,7,07,203,20317043,Xã Độc Lập,20317,Huyện Quảng Hòa,2025-07-01,False
670,7,07,203,20317044,Xã Quảng Uyên,20317,Huyện Quảng Hòa,2025-07-01,False
671,7,07,203,20317045,Xã Hạnh Phúc,20317,Huyện Quảng Hòa,2025-07-01,False
672,7,07,203,20311046,Xã Quang Hán,20311,Huyện Trùng Khánh,2025-07-01,False
673,7,07,203,20311047,Xã Trà Lĩnh,20311,Huyện Trùng Khánh,2025-07-01,False
674,7,07,203,20311048,Xã Quang Trung,20311,Huyện Trùng Khánh,2025-07-01,False
675,7,07,203,20311049,Xã Đoài Dương,20311,Huyện Trùng Khánh,2025-07-01,False
676,7,07,203,20311050,Xã Trùng Khánh,20311,Huyện Trùng Khánh,2025-07-01,False
677,7,07,203,20311051,Xã Đàm Thuỷ,20311,Huyện Trùng Khánh,2025-07-01,False
678,7,07,203,20311052,Xã Đình Phong,20311,Huyện Trùng Khánh,2025-07-01,False
679,7,07,203,20319053,Xã Lý Quốc,20319,Huyện Hạ Lang,2025-07-01,False
680,7,07,203,20319054,Xã Hạ Lang,20319,Huyện Hạ Lang,2025-07-01,False
681,7,07,203,20319055,Xã Vinh Quý,20319,Huyện Hạ Lang,2025-07-01,False
682,7,07,203,20319056,Xã Quang Long,20319,Huyện Hạ Lang,2025-07-01,False
683,8,08,211,21113001,Xã Thượng Lâm,21113,Huyện Lâm Bình,2025-07-01,False
684,8,08,211,21113002,Xã Lâm Bình,21113,Huyện Lâm Bình,2025-07-01,False
685,8,08,211,21113003,Xã Minh Quang,21113,Huyện Lâm Bình,2025-07-01,False
686,8,08,211,21113004,Xã Bình An,21113,Huyện Lâm Bình,2025-07-01,False
687,8,08,211,21103005,Xã Côn Lôn,21103,Huyện Na Hang,2025-07-01,False
688,8,08,211,21103006,Xã Yên Hoa,21103,Huyện Na Hang,2025-07-01,False
689,8,08,211,21103007,Xã Thượng Nông,21103,Huyện Na Hang,2025-07-01,False
690,8,08,211,21103008,Xã Hồng Thái,21103,Huyện Na Hang,2025-07-01,False
691,8,08,211,21103009,Xã Nà Hang,21103,Huyện Na Hang,2025-07-01,False
692,8,08,211,21105010,Xã Tân Mỹ,21105,Huyện Chiêm Hoá,2025-07-01,False
693,8,08,211,21105011,Xã Yên Lập,21105,Huyện Chiêm Hoá,2025-07-01,False
694,8,08,211,21105012,Xã Tân An,21105,Huyện Chiêm Hoá,2025-07-01,False
695,8,08,211,21105013,Xã Chiêm Hoá,21105,Huyện Chiêm Hoá,2025-07-01,False
696,8,08,211,21105014,Xã Hoà An,21105,Huyện Chiêm Hoá,2025-07-01,False
697,8,08,211,21105015,Xã Kiên Đài,21105,Huyện Chiêm Hoá,2025-07-01,False
698,8,08,211,21105016,Xã Tri Phú,21105,Huyện Chiêm Hoá,2025-07-01,False
699,8,08,211,21105017,Xã Kim Bình,21105,Huyện Chiêm Hoá,2025-07-01,False
700,8,08,211,21105018,Xã Yên Nguyên,21105,Huyện Chiêm Hoá,2025-07-01,False
701,8,08,211,21105019,Xã Trung Hà,21105,Huyện Chiêm Hoá,2025-07-01,False
702,8,08,211,21107020,Xã Yên Phú,21107,Huyện Hàm Yên,2025-07-01,False
703,8,08,211,21107021,Xã Bạch Xa,21107,Huyện Hàm Yên,2025-07-01,False
704,8,08,211,21107022,Xã Phù Lưu,21107,Huyện Hàm Yên,2025-07-01,False
705,8,08,211,21107023,Xã Hàm Yên,21107,Huyện Hàm Yên,2025-07-01,False
706,8,08,211,21107024,Xã Bình Xa,21107,Huyện Hàm Yên,2025-07-01,False
707,8,08,211,21107025,Xã Thái Sơn,21107,Huyện Hàm Yên,2025-07-01,False
708,8,08,211,21107026,Xã Thái Hoà,21107,Huyện Hàm Yên,2025-07-01,False
709,8,08,211,21107027,Xã Hùng Đức,21107,Huyện Hàm Yên,2025-07-01,False
710,8,08,211,21109028,Xã Hùng Lợi,21109,Huyện Yên Sơn,2025-07-01,False
711,8,08,211,21109029,Xã Trung Sơn,21109,Huyện Yên Sơn,2025-07-01,False
712,8,08,211,21109030,Xã Thái Bình,21109,Huyện Yên Sơn,2025-07-01,False
713,8,08,211,21109031,Xã Tân Long,21109,Huyện Yên Sơn,2025-07-01,False
714,8,08,211,21109032,Xã Xuân Vân,21109,Huyện Yên Sơn,2025-07-01,False
715,8,08,211,21109033,Xã Lực Hành,21109,Huyện Yên Sơn,2025-07-01,False
716,8,08,211,21109034,Xã Yên Sơn,21109,Huyện Yên Sơn,2025-07-01,False
717,8,08,211,21109035,Xã Nhữ Khê,21109,Huyện Yên Sơn,2025-07-01,False
718,8,08,211,21109036,Xã Kiến Thiết,21109,Huyện Yên Sơn,2025-07-01,False
719,8,08,211,21111037,Xã Tân Trào,21111,Huyện Sơn Dương,2025-07-01,False
720,8,08,211,21111038,Xã Minh Thanh,21111,Huyện Sơn Dương,2025-07-01,False
721,8,08,211,21111039,Xã Sơn Dương,21111,Huyện Sơn Dương,2025-07-01,False
722,8,08,211,21111040,Xã Bình Ca,21111,Huyện Sơn Dương,2025-07-01,False
723,8,08,211,21111041,Xã Tân Thanh,21111,Huyện Sơn Dương,2025-07-01,False
724,8,08,211,21111042,Xã Sơn Thuỷ,21111,Huyện Sơn Dương,2025-07-01,False
725,8,08,211,21111043,Xã Phú Lương,21111,Huyện Sơn Dương,2025-07-01,False
726,8,08,211,21111044,Xã Trường Sinh,21111,Huyện Sơn Dương,2025-07-01,False
727,8,08,211,21111045,Xã Hồng Sơn,21111,Huyện Sơn Dương,2025-07-01,False
728,8,08,211,21111046,Xã Đông Thọ,21111,Huyện Sơn Dương,2025-07-01,False
729,8,08,211,21101047,Phường Mỹ Lâm,21101,Thành phố Tuyên Quang,2025-07-01,False
730,8,08,211,21101048,Phường Minh Xuân,21101,Thành phố Tuyên Quang,2025-07-01,False
731,8,08,211,21101049,Phường Nông Tiến,21101,Thành phố Tuyên Quang,2025-07-01,False
732,8,08,211,21101050,Phường An Tường,21101,Thành phố Tuyên Quang,2025-07-01,False
733,8,08,211,21101051,Phường Bình Thuận,21101,Thành phố Tuyên Quang,2025-07-01,False
734,8,08,211,20103052,Xã Lũng Cú,20103,Huyện Đồng Văn,2025-07-01,False
735,8,08,211,20103053,Xã Đồng Văn,20103,Huyện Đồng Văn,2025-07-01,False
736,8,08,211,20103054,Xã Sà Phìn,20103,Huyện Đồng Văn,2025-07-01,False
737,8,08,211,20103055,Xã Phố Bảng,20103,Huyện Đồng Văn,2025-07-01,False
738,8,08,211,20103056,Xã Lũng Phìn,20103,Huyện Đồng Văn,2025-07-01,False
739,8,08,211,20105057,Xã Sủng Máng,20105,Huyện Mèo Vạc,2025-07-01,False
740,8,08,211,20105058,Xã Sơn Vĩ,20105,Huyện Mèo Vạc,2025-07-01,False
741,8,08,211,20105059,Xã Mèo Vạc,20105,Huyện Mèo Vạc,2025-07-01,False
742,8,08,211,20105060,Xã Khâu Vai,20105,Huyện Mèo Vạc,2025-07-01,False
743,8,08,211,20105061,Xã Niêm Sơn,20105,Huyện Mèo Vạc,2025-07-01,False
744,8,08,211,20105062,Xã Tát Ngà,20105,Huyện Mèo Vạc,2025-07-01,False
745,8,08,211,20107063,Xã Thắng Mố,20107,Huyện Yên Minh,2025-07-01,False
746,8,08,211,20107064,Xã Bạch Đích,20107,Huyện Yên Minh,2025-07-01,False
747,8,08,211,20107065,Xã Yên Minh,20107,Huyện Yên Minh,2025-07-01,False
748,8,08,211,20107066,Xã Mậu Duệ,20107,Huyện Yên Minh,2025-07-01,False
749,8,08,211,20107067,Xã Ngọc Long,20107,Huyện Yên Minh,2025-07-01,False
750,8,08,211,20107068,Xã Du Già,20107,Huyện Yên Minh,2025-07-01,False
751,8,08,211,20107069,Xã Đường Thượng,20107,Huyện Yên Minh,2025-07-01,False
752,8,08,211,20109070,Xã Lùng Tám,20109,Huyện Quản Bạ,2025-07-01,False
753,8,08,211,20109071,Xã Cán Tỷ,20109,Huyện Quản Bạ,2025-07-01,False
754,8,08,211,20109072,Xã Nghĩa Thuận,20109,Huyện Quản Bạ,2025-07-01,False
755,8,08,211,20109073,Xã Quản Bạ,20109,Huyện Quản Bạ,2025-07-01,False
756,8,08,211,20109074,Xã Tùng Vài,20109,Huyện Quản Bạ,2025-07-01,False
757,8,08,211,20111075,Xã Yên Cường,20111,Huyện Bắc Mê,2025-07-01,False
758,8,08,211,20111076,Xã Đường Hồng,20111,Huyện Bắc Mê,2025-07-01,False
759,8,08,211,20111077,Xã Bắc Mê,20111,Huyện Bắc Mê,2025-07-01,False
760,8,08,211,20111078,Xã Giáp Trung,20111,Huyện Bắc Mê,2025-07-01,False
761,8,08,211,20111079,Xã Minh Sơn,20111,Huyện Bắc Mê,2025-07-01,False
762,8,08,211,20111080,Xã Minh Ngọc,20111,Huyện Bắc Mê,2025-07-01,False
763,8,08,211,20101081,Xã Ngọc Đường,20101,Thành phố Hà Giang,2025-07-01,False
764,8,08,211,20101082,Phường Hà Giang 1,20101,Thành phố Hà Giang,2025-07-01,False
765,8,08,211,20101083,Phường Hà Giang 2,20101,Thành phố Hà Giang,2025-07-01,False
766,8,08,211,20115084,Xã Lao Chải,20115,Huyện Vị Xuyên,2025-07-01,False
767,8,08,211,20115085,Xã Thanh Thuỷ,20115,Huyện Vị Xuyên,2025-07-01,False
768,8,08,211,20115086,Xã Minh Tân,20115,Huyện Vị Xuyên,2025-07-01,False
769,8,08,211,20115087,Xã Thuận Hoà,20115,Huyện Vị Xuyên,2025-07-01,False
770,8,08,211,20115088,Xã Tùng Bá,20115,Huyện Vị Xuyên,2025-07-01,False
771,8,08,211,20115089,Xã Phú Linh,20115,Huyện Vị Xuyên,2025-07-01,False
772,8,08,211,20115090,Xã Linh Hồ,20115,Huyện Vị Xuyên,2025-07-01,False
773,8,08,211,20115091,Xã Bạch Ngọc,20115,Huyện Vị Xuyên,2025-07-01,False
774,8,08,211,20115092,Xã Vị Xuyên,20115,Huyện Vị Xuyên,2025-07-01,False
775,8,08,211,20115093,Xã Việt Lâm,20115,Huyện Vị Xuyên,2025-07-01,False
776,8,08,211,20115094,Xã Cao Bồ,20115,Huyện Vị Xuyên,2025-07-01,False
777,8,08,211,20115095,Xã Thượng Sơn,20115,Huyện Vị Xuyên,2025-07-01,False
778,8,08,211,20119096,Xã Tân Quang,20119,Huyện Bắc Quang,2025-07-01,False
779,8,08,211,20119097,Xã Đồng Tâm,20119,Huyện Bắc Quang,2025-07-01,False
780,8,08,211,20119098,Xã Liên Hiệp,20119,Huyện Bắc Quang,2025-07-01,False
781,8,08,211,20119099,Xã Bằng Hành,20119,Huyện Bắc Quang,2025-07-01,False
782,8,08,211,20119100,Xã Bắc Quang,20119,Huyện Bắc Quang,2025-07-01,False
783,8,08,211,20119101,Xã Hùng An,20119,Huyện Bắc Quang,2025-07-01,False
784,8,08,211,20119102,Xã Vĩnh Tuy,20119,Huyện Bắc Quang,2025-07-01,False
785,8,08,211,20119103,Xã Đồng Yên,20119,Huyện Bắc Quang,2025-07-01,False
786,8,08,211,20118104,Xã Tiên Yên,20118,Huyện Quang Bình,2025-07-01,False
787,8,08,211,20118105,Xã Xuân Giang,20118,Huyện Quang Bình,2025-07-01,False
788,8,08,211,20118106,Xã Bằng Lang,20118,Huyện Quang Bình,2025-07-01,False
789,8,08,211,20118107,Xã Yên Thành,20118,Huyện Quang Bình,2025-07-01,False
790,8,08,211,20118108,Xã Quang Bình,20118,Huyện Quang Bình,2025-07-01,False
791,8,08,211,20118109,Xã Tân Trịnh,20118,Huyện Quang Bình,2025-07-01,False
792,8,08,211,20118110,Xã Tiên Nguyên,20118,Huyện Quang Bình,2025-07-01,False
793,8,08,211,20113111,Xã Thông Nguyên,20113,Huyện Hoàng Su Phì,2025-07-01,False
794,8,08,211,20113112,Xã Hồ Thầu,20113,Huyện Hoàng Su Phì,2025-07-01,False
795,8,08,211,20113113,Xã Nậm Dịch,20113,Huyện Hoàng Su Phì,2025-07-01,False
796,8,08,211,20113114,Xã Tân Tiến,20113,Huyện Hoàng Su Phì,2025-07-01,False
797,8,08,211,20113115,Xã Hoàng Su Phì,20113,Huyện Hoàng Su Phì,2025-07-01,False
798,8,08,211,20113116,Xã Thàng Tín,20113,Huyện Hoàng Su Phì,2025-07-01,False
799,8,08,211,20113117,Xã Bản Máy,20113,Huyện Hoàng Su Phì,2025-07-01,False
800,8,08,211,20113118,Xã Pờ Ly Ngài,20113,Huyện Hoàng Su Phì,2025-07-01,False
801,8,08,211,20117119,Xã Xín Mần,20117,Huyện Xín Mần,2025-07-01,False
802,8,08,211,20117120,Xã Pà Vầy Sủ,20117,Huyện Xín Mần,2025-07-01,False
803,8,08,211,20117121,Xã Nấm Dẩn,20117,Huyện Xín Mần,2025-07-01,False
804,8,08,211,20117122,Xã Trung Thịnh,20117,Huyện Xín Mần,2025-07-01,False
805,8,08,211,20117123,Xã Quảng Nguyên,20117,Huyện Xín Mần,2025-07-01,False
806,8,08,211,20117124,Xã Khuôn Lùng,20117,Huyện Xín Mần,2025-07-01,False
807,9,09,205,21309001,Xã Khao Mang,21309,Huyện Mù Cang Chải,2025-07-01,False
808,9,09,205,21309002,Xã Mù Cang Chải,21309,Huyện Mù Cang Chải,2025-07-01,False
809,9,09,205,21309003,Xã Púng Luông,21309,Huyện Mù Cang Chải,2025-07-01,False
810,9,09,205,21315004,Xã Tú Lệ,21315,Huyện Văn Chấn,2025-07-01,False
811,9,09,205,21317005,Xã Trạm Tấu,21317,Huyện Trạm Tấu,2025-07-01,False
812,9,09,205,21317006,Xã Hạnh Phúc,21317,Huyện Trạm Tấu,2025-07-01,False
813,9,09,205,21317007,Xã Phình Hồ,21317,Huyện Trạm Tấu,2025-07-01,False
814,9,09,205,21303008,Phường Nghĩa Lộ,21303,Thị xã Nghĩa Lộ,2025-07-01,False
815,9,09,205,21303009,Phường Trung Tâm,21303,Thị xã Nghĩa Lộ,2025-07-01,False
816,9,09,205,21303010,Phường Cầu Thia,21303,Thị xã Nghĩa Lộ,2025-07-01,False
817,9,09,205,21303011,Xã Liên Sơn,21303,Thị xã Nghĩa Lộ,2025-07-01,False
818,9,09,205,21315012,Xã Gia Hội,21315,Huyện Văn Chấn,2025-07-01,False
819,9,09,205,21315013,Xã Sơn Lương,21315,Huyện Văn Chấn,2025-07-01,False
820,9,09,205,21315014,Xã Thượng Bằng La,21315,Huyện Văn Chấn,2025-07-01,False
821,9,09,205,21315015,Xã Chấn Thịnh,21315,Huyện Văn Chấn,2025-07-01,False
822,9,09,205,21315016,Xã Nghĩa Tâm,21315,Huyện Văn Chấn,2025-07-01,False
823,9,09,205,21315017,Xã Văn Chấn,21315,Huyện Văn Chấn,2025-07-01,False
824,9,09,205,21307018,Xã Phong Dụ Hạ,21307,Huyện Văn Yên,2025-07-01,False
825,9,09,205,21307019,Xã Châu Quế,21307,Huyện Văn Yên,2025-07-01,False
826,9,09,205,21307020,Xã Lâm Giang,21307,Huyện Văn Yên,2025-07-01,False
827,9,09,205,21307021,Xã Đông Cuông,21307,Huyện Văn Yên,2025-07-01,False
828,9,09,205,21307022,Xã Tân Hợp,21307,Huyện Văn Yên,2025-07-01,False
829,9,09,205,21307023,Xã Mậu A,21307,Huyện Văn Yên,2025-07-01,False
830,9,09,205,21307024,Xã Xuân Ái,21307,Huyện Văn Yên,2025-07-01,False
831,9,09,205,21307025,Xã Mỏ Vàng,21307,Huyện Văn Yên,2025-07-01,False
832,9,09,205,21305026,Xã Lâm Thượng,21305,Huyện Lục Yên,2025-07-01,False
833,9,09,205,21305027,Xã Lục Yên,21305,Huyện Lục Yên,2025-07-01,False
834,9,09,205,21305028,Xã Tân Lĩnh,21305,Huyện Lục Yên,2025-07-01,False
835,9,09,205,21305029,Xã Khánh Hoà,21305,Huyện Lục Yên,2025-07-01,False
836,9,09,205,21305030,Xã Phúc Lợi,21305,Huyện Lục Yên,2025-07-01,False
837,9,09,205,21305031,Xã Mường Lai,21305,Huyện Lục Yên,2025-07-01,False
838,9,09,205,21313032,Xã Cảm Nhân,21313,Huyện Yên Bình,2025-07-01,False
839,9,09,205,21313033,Xã Yên Thành,21313,Huyện Yên Bình,2025-07-01,False
840,9,09,205,21313034,Xã Thác Bà,21313,Huyện Yên Bình,2025-07-01,False
841,9,09,205,21313035,Xã Yên Bình,21313,Huyện Yên Bình,2025-07-01,False
842,9,09,205,21313036,Xã Bảo Ái,21313,Huyện Yên Bình,2025-07-01,False
843,9,09,205,21301037,Phường Văn Phú,21301,Thành phố Yên Bái,2025-07-01,False
844,9,09,205,21301038,Phường Yên Bái,21301,Thành phố Yên Bái,2025-07-01,False
845,9,09,205,21301039,Phường Nam Cường,21301,Thành phố Yên Bái,2025-07-01,False
846,9,09,205,21301040,Phường Âu Lâu,21301,Thành phố Yên Bái,2025-07-01,False
847,9,09,205,21311041,Xã Trấn Yên,21311,Huyện Trấn Yên,2025-07-01,False
848,9,09,205,21311042,Xã Hưng Khánh,21311,Huyện Trấn Yên,2025-07-01,False
849,9,09,205,21311043,Xã Lương Thịnh,21311,Huyện Trấn Yên,2025-07-01,False
850,9,09,205,21311044,Xã Việt Hồng,21311,Huyện Trấn Yên,2025-07-01,False
851,9,09,205,21311045,Xã Quy Mông,21311,Huyện Trấn Yên,2025-07-01,False
852,9,09,205,20511046,Xã Phong Hải,20511,Huyện Bảo Thắng,2025-07-01,False
853,9,09,205,20511047,Xã Xuân Quang,20511,Huyện Bảo Thắng,2025-07-01,False
854,9,09,205,20511048,Xã Bảo Thắng,20511,Huyện Bảo Thắng,2025-07-01,False
855,9,09,205,20511049,Xã Tằng Lỏong,20511,Huyện Bảo Thắng,2025-07-01,False
856,9,09,205,20511050,Xã Gia Phú,20511,Huyện Bảo Thắng,2025-07-01,False
857,9,09,205,20501051,Xã Cốc San,20501,Thành phố Lào Cai,2025-07-01,False
858,9,09,205,20501052,Xã Hợp Thành,20501,Thành phố Lào Cai,2025-07-01,False
859,9,09,205,20501053,Phường Cam Đường,20501,Thành phố Lào Cai,2025-07-01,False
860,9,09,205,20501054,Phường Lào Cai,20501,Thành phố Lào Cai,2025-07-01,False
861,9,09,205,20507055,Xã Mường Hum,20507,Huyện Bát Xát,2025-07-01,False
862,9,09,205,20507056,Xã Dền Sáng,20507,Huyện Bát Xát,2025-07-01,False
863,9,09,205,20507057,Xã Y Tý,20507,Huyện Bát Xát,2025-07-01,False
864,9,09,205,20507058,Xã A Mú Sung,20507,Huyện Bát Xát,2025-07-01,False
865,9,09,205,20507059,Xã Trịnh Tường,20507,Huyện Bát Xát,2025-07-01,False
866,9,09,205,20507060,Xã Bản Xèo,20507,Huyện Bát Xát,2025-07-01,False
867,9,09,205,20507061,Xã Bát Xát,20507,Huyện Bát Xát,2025-07-01,False
868,9,09,205,20515062,Xã Nghĩa Đô,20515,Huyện Bảo Yên,2025-07-01,False
869,9,09,205,20515063,Xã Thượng Hà,20515,Huyện Bảo Yên,2025-07-01,False
870,9,09,205,20515064,Xã Bảo Yên,20515,Huyện Bảo Yên,2025-07-01,False
871,9,09,205,20515065,Xã Xuân Hoà,20515,Huyện Bảo Yên,2025-07-01,False
872,9,09,205,20515066,Xã Phúc Khánh,20515,Huyện Bảo Yên,2025-07-01,False
873,9,09,205,20515067,Xã Bảo Hà,20515,Huyện Bảo Yên,2025-07-01,False
874,9,09,205,20519068,Xã Võ Lao,20519,Huyện Văn Bàn,2025-07-01,False
875,9,09,205,20519069,Xã Khánh Yên,20519,Huyện Văn Bàn,2025-07-01,False
876,9,09,205,20519070,Xã Văn Bàn,20519,Huyện Văn Bàn,2025-07-01,False
877,9,09,205,20519071,Xã Dương Quỳ,20519,Huyện Văn Bàn,2025-07-01,False
878,9,09,205,20519072,Xã Chiềng Ken,20519,Huyện Văn Bàn,2025-07-01,False
879,9,09,205,20519073,Xã Minh Lương,20519,Huyện Văn Bàn,2025-07-01,False
880,9,09,205,20519074,Xã Nậm Chày,20519,Huyện Văn Bàn,2025-07-01,False
881,9,09,205,20513075,Xã Mường Bo,20513,Thị xã Sa Pa,2025-07-01,False
882,9,09,205,20513076,Xã Bản Hồ,20513,Thị xã Sa Pa,2025-07-01,False
883,9,09,205,20513077,Xã Tả Phìn,20513,Thị xã Sa Pa,2025-07-01,False
884,9,09,205,20513078,Xã Tả Van,20513,Thị xã Sa Pa,2025-07-01,False
885,9,09,205,20513079,Phường Sa Pa,20513,Thị xã Sa Pa,2025-07-01,False
886,9,09,205,20509080,Xã Cốc Lầu,20509,Huyện Bắc Hà,2025-07-01,False
887,9,09,205,20509081,Xã Bảo Nhai,20509,Huyện Bắc Hà,2025-07-01,False
888,9,09,205,20509082,Xã Bản Liền,20509,Huyện Bắc Hà,2025-07-01,False
889,9,09,205,20509083,Xã Bắc Hà,20509,Huyện Bắc Hà,2025-07-01,False
890,9,09,205,20509084,Xã Tả Củ Tỷ,20509,Huyện Bắc Hà,2025-07-01,False
891,9,09,205,20509085,Xã Lùng Phình,20509,Huyện Bắc Hà,2025-07-01,False
892,9,09,205,20505086,Xã Pha Long,20505,Huyện Mường Khương,2025-07-01,False
893,9,09,205,20505087,Xã Mường Khương,20505,Huyện Mường Khương,2025-07-01,False
894,9,09,205,20505088,Xã Bản Lầu,20505,Huyện Mường Khương,2025-07-01,False
895,9,09,205,20505089,Xã Cao Sơn,20505,Huyện Mường Khương,2025-07-01,False
896,9,09,205,20521090,Xã Si Ma Cai,20521,Huyện Si Ma Cai,2025-07-01,False
897,9,09,205,20521091,Xã Sín Chéng,20521,Huyện Si Ma Cai,2025-07-01,False
898,9,09,205,21309092,Xã Lao Chải,21309,Huyện Mù Cang Chải,2025-07-01,False
899,9,09,205,21309093,Xã Chế Tạo,21309,Huyện Mù Cang Chải,2025-07-01,False
900,9,09,205,21309094,Xã Nậm Có,21309,Huyện Mù Cang Chải,2025-07-01,False
901,9,09,205,21317095,Xã Tà Xi Láng,21317,Huyện Trạm Tấu,2025-07-01,False
902,9,09,205,21307096,Xã Phong Dụ Thượng,21307,Huyện Văn Yên,2025-07-01,False
903,9,09,205,21315097,Xã Cát Thịnh,21315,Huyện Văn Chấn,2025-07-01,False
904,9,09,205,20519098,Xã Nậm Xé,20519,Huyện Văn Bàn,2025-07-01,False
905,9,09,205,20513099,Xã Ngũ Chỉ Sơn,20513,Thị xã Sa Pa,2025-07-01,False
906,10,10,215,21501001,Phường Phan Đình Phùng,21501,Thành phố Thái Nguyên,2025-07-01,False
907,10,10,215,21501002,Phường Linh Sơn,21501,Thành phố Thái Nguyên,2025-07-01,False
908,10,10,215,21501003,Phường Tích Lương,21501,Thành phố Thái Nguyên,2025-07-01,False
909,10,10,215,21501004,Phường Gia Sàng,21501,Thành phố Thái Nguyên,2025-07-01,False
910,10,10,215,21501005,Phường Quyết Thắng,21501,Thành phố Thái Nguyên,2025-07-01,False
911,10,10,215,21501006,Phường Quan Triều,21501,Thành phố Thái Nguyên,2025-07-01,False
912,10,10,215,21501007,Xã Tân Cương,21501,Thành phố Thái Nguyên,2025-07-01,False
913,10,10,215,21501008,Xã Đại Phúc,21501,Thành phố Thái Nguyên,2025-07-01,False
914,10,10,215,21513009,Xã Đại Từ,21513,Huyện Đại Từ,2025-07-01,False
915,10,10,215,21513010,Xã Đức Lương,21513,Huyện Đại Từ,2025-07-01,False
916,10,10,215,21513011,Xã Phú Thịnh,21513,Huyện Đại Từ,2025-07-01,False
917,10,10,215,21513012,Xã La Bằng,21513,Huyện Đại Từ,2025-07-01,False
918,10,10,215,21513013,Xã Phú Lạc,21513,Huyện Đại Từ,2025-07-01,False
919,10,10,215,21513014,Xã An Khánh,21513,Huyện Đại Từ,2025-07-01,False
920,10,10,215,21513015,Xã Quân Chu,21513,Huyện Đại Từ,2025-07-01,False
921,10,10,215,21513016,Xã Vạn Phú,21513,Huyện Đại Từ,2025-07-01,False
922,10,10,215,21513017,Xã Phú Xuyên,21513,Huyện Đại Từ,2025-07-01,False
923,10,10,215,21517018,Phường Phổ Yên,21517,Thành phố Phổ Yên,2025-07-01,False
924,10,10,215,21517019,Phường Vạn Xuân,21517,Thành phố Phổ Yên,2025-07-01,False
925,10,10,215,21517020,Phường Trung Thành,21517,Thành phố Phổ Yên,2025-07-01,False
926,10,10,215,21517021,Phường Phúc Thuận,21517,Thành phố Phổ Yên,2025-07-01,False
