id,district_id,name_current,name_old,is_merged
2073,165,Xã Trung Thu,,False
2074,165,Xã Sính Phình,,False
2075,165,Xã Sáng Nhè,,False
2076,165,Xã Mường Đun,,False
2077,165,Xã Mường Báng,,False
2078,166,Thị trấn Tuần Giáo,,False
2079,166,Xã Phình Sáng,,False
2080,166,Xã Rạng Đông,,False
2081,166,Xã Mùn Chung,,False
2082,166,Xã Nà Tòng,,False
2083,166,Xã Ta Ma,,False
2084,166,Xã Mường Mùn,,False
2085,166,Xã Pú Xi,,False
2086,166,Xã Pú Nhung,,False
2087,166,Xã Quài Nưa,,False
2088,166,Xã Mường Thín,,False
2089,166,Xã Tỏa Tình,,False
2090,166,Xã Nà Sáy,,False
2091,166,Xã Mường Khong,,False
2092,166,Xã Quài Cang,,False
2093,166,Xã Quài Tở,,False
2094,166,Xã Chiềng Sinh,,False
2095,166,Xã Chiềng Đông,,False
2096,166,Xã Tênh Phông,,False
2097,167,Xã Mường Pồn,,False
2098,167,Xã Thanh Nưa,,False
2099,167,Xã Hua Thanh,,False
2100,167,Xã Thanh Luông,,False
2101,167,Xã Thanh Hưng,,False
2102,167,Xã Thanh Xương,,False
2103,167,Xã Thanh Chăn,,False
2104,167,Xã Pa Thơm,,False
2105,167,Xã Thanh An,,False
2106,167,Xã Thanh Yên,,False
2107,167,Xã Noong Luống,,False
2108,167,Xã Noọng Hẹt,,False
2109,167,Xã Sam Mứn,,False
2110,167,Xã Pom Lót,,False
2111,167,Xã Núa Ngam,,False
2112,167,Xã Hẹ Muông,,False
2113,167,Xã Na Ư,,False
2114,167,Xã Mường Nhà,,False
2115,167,Xã Na Tông,,False
2116,167,Xã Mường Lói,,False
2117,167,Xã Phu Luông,,False
2118,168,Thị trấn Điện Biên Đông,,False
2119,168,Xã Na Son,,False
2120,168,Xã Phì Nhừ,,False
2121,168,Xã Chiềng Sơ,,False
2122,168,Xã Mường Luân,,False
2123,168,Xã Pú Nhi,,False
2124,168,Xã Nong U,,False
2125,168,Xã Xa Dung,,False
2126,168,Xã Keo Lôm,,False
2127,168,Xã Luân Giới,,False
2128,168,Xã Phình Giàng,,False
2129,168,Xã Pú Hồng,,False
2130,168,Xã Tìa Dình,,False
2131,168,Xã Háng Lìa,,False
2132,169,Thị trấn Mường Ảng,,False
2133,169,Xã Mường Đăng,,False
2134,169,Xã Ngối Cáy,,False
2135,169,Xã Ẳng Tở,,False
2136,169,Xã Búng Lao,,False
2137,169,Xã Xuân Lao,,False
2138,169,Xã Ẳng Nưa,,False
2139,169,Xã Ẳng Cang,,False
2140,169,Xã Nặm Lịch,,False
2141,169,Xã Mường Lạn,,False
2142,170,Xã Nậm Tin,,False
2143,170,Xã Pa Tần,,False
2144,170,Xã Chà Cang,,False
2145,170,Xã Na Cô Sa,,False
2146,170,Xã Nà Khoa,,False
2147,170,Xã Nà Hỳ,,False
2148,170,Xã Nà Bủng,,False
2149,170,Xã Nậm Nhừ,,False
2150,170,Xã Nậm Chua,,False
2151,170,Xã Nậm Khăn,,False
2152,170,Xã Chà Tở,,False
2153,170,Xã Vàng Đán,,False
2154,170,Xã Chà Nưa,,False
2155,170,Xã Phìn Hồ,,False
2156,170,Xã Si Pa Phìn,,False
2157,171,Phường Trảng Dài,,False
2158,171,Phường Tân Phong,,False
2159,171,Phường Tân Biên,,False
2160,171,Phường Hố Nai,,False
2161,171,Phường Tân Hòa,,False
2162,171,Phường Tân Hiệp,,False
2163,171,Phường Bửu Long,,False
2164,171,Phường Tân Tiến,,False
2165,171,Phường Tam Hiệp,,False
2166,171,Phường Long Bình,,False
2167,171,Phường Quang Vinh,,False
2168,171,Phường Tân Mai,,False
2169,171,Phường Thống Nhất,,False
2170,171,Phường Trung Dũng,,False
2171,171,Phường Tam Hòa,,False
2172,171,Phường Hòa Bình,,False
2173,171,Phường Quyết Thắng,,False
2174,171,Phường Thanh Bình,,False
2175,171,Phường Bình Đa,,False
2176,171,Phường An Bình,,False
2177,171,Phường Bửu Hòa,,False
2178,171,Phường Long Bình Tân,,False
2179,171,Phường Tân Vạn,,False
2180,171,Phường Tân Hạnh,,False
2181,171,Phường Hiệp Hòa,,False
2182,171,Phường Hóa An,,False
2183,171,Phường An Hòa,,False
2184,171,Phường Tam Phước,,False
2185,171,Phường Phước Tân,,False
2186,171,Xã Long Hưng,,False
2187,172,Phường Xuân Trung,,False
2188,172,Phường Xuân Thanh,,False
2189,172,Phường Xuân Bình,,False
2190,172,Phường Xuân An,,False
2191,172,Phường Xuân Hoà,,False
2192,172,Phường Phú Bình,,False
2193,172,Xã Bình Lộc,,False
2194,172,Xã Bảo Quang,,False
2195,172,Phường Suối Tre,,False
2196,172,Phường Bảo Vinh,,False
2197,172,Phường Xuân Lập,,False
2198,172,Phường Bàu Sen,,False
2199,172,Xã Bàu Trâm,,False
2200,172,Phường Xuân Tân,,False
2201,172,Xã Hàng Gòn,,False
2202,173,Thị trấn Tân Phú,,False
2203,173,Xã Dak Lua,,False
2204,173,Xã Nam Cát Tiên,,False
2205,173,Xã Phú An,,False
2206,173,Xã Núi Tượng,,False
2207,173,Xã Tà Lài,,False
2208,173,Xã Phú Lập,,False
2209,173,Xã Phú Sơn,,False
2210,173,Xã Phú Thịnh,,False
2211,173,Xã Thanh Sơn,,False
2212,173,Xã Phú Trung,,False
2213,173,Xã Phú Xuân,,False
2214,173,Xã Phú Lộc,,False
2215,173,Xã Phú Lâm,,False
2216,173,Xã Phú Bình,,False
2217,173,Xã Phú Thanh,,False
2218,173,Xã Trà Cổ,,False
2219,173,Xã Phú Điền,,False
2220,174,Thị trấn Vĩnh An,,False
2221,174,Xã Phú Lý,,False
2222,174,Xã Trị An,,False
2223,174,Xã Tân An,,False
2224,174,Xã Vĩnh Tân,,False
2225,174,Xã Bình Lợi,,False
2226,174,Xã Thạnh Phú,,False
2227,174,Xã Thiện Tân,,False
2228,174,Xã Tân Bình,,False
2229,174,Xã Bình Hòa,,False
2230,174,Xã Mã Đà,,False
2231,174,Xã Hiếu Liêm,,False
2232,175,Thị trấn Định Quán,,False
2233,175,Xã Thanh Sơn,,False
2234,175,Xã Phú Tân,,False
2235,175,Xã Phú Vinh,,False
2236,175,Xã Phú Lợi,,False
2237,175,Xã Phú Hòa,,False
2238,175,Xã Ngọc Định,,False
2239,175,Xã La Ngà,,False
2240,175,Xã Gia Canh,,False
2241,175,Xã Phú Ngọc,,False
2242,175,Xã Phú Cường,,False
2243,175,Xã Túc Trưng,,False
2244,175,Xã Phú Túc,,False
2245,175,Xã Suối Nho,,False
2246,176,Thị trấn Trảng Bom,,False
2247,176,Xã Thanh Bình,,False
2248,176,Xã Cây Gáo,,False
2249,176,Xã Bàu Hàm,,False
2250,176,Xã Sông Thao,,False
2251,176,Xã Sông Trầu,,False
2252,176,Xã Đông Hoà,,False
2253,176,Xã Bắc Sơn,,False
2254,176,Xã Hố Nai 3,,False
2255,176,Xã Tây Hoà,,False
2256,176,Xã Bình Minh,,False
2257,176,Xã Trung Hoà,,False
2258,176,Xã Đồi 61,,False
2259,176,Xã Hưng Thịnh,,False
2260,176,Xã Quảng Tiến,,False
2261,176,Xã Giang Điền,,False
2262,176,Xã An Viễn,,False
2263,177,Xã Gia Tân 1,,False
2264,177,Xã Gia Tân 2,,False
2265,177,Xã Gia Tân 3,,False
2266,177,Xã Gia Kiệm,,False
2267,177,Xã Quang Trung,,False
2268,177,Xã Bàu Hàm 2,,False
2269,177,Xã Hưng Lộc,,False
2270,177,Xã Lộ 25,,False
2271,177,Xã Xuân Thiện,,False
2272,177,Thị trấn Dầu Giây,,False
2273,178,Xã Sông Nhạn,,False
2274,178,Xã Xuân Quế,,False
2275,178,Xã Nhân Nghĩa,,False
2276,178,Xã Xuân Đường,,False
2277,178,Thị trấn Long Giao,,False
2278,178,Xã Xuân Mỹ,,False
2279,178,Xã Thừa Đức,,False
2280,178,Xã Bảo Bình,,False
2281,178,Xã Xuân Bảo,,False
2282,178,Xã Xuân Tây,,False
2283,178,Xã Xuân Đông,,False
2284,178,Xã Sông Ray,,False
2285,178,Xã Lâm San,,False
2286,179,Thị trấn Long Thành,,False
2287,179,Xã An Phước,,False
2288,179,Xã Bình An,,False
2289,179,Xã Long Đức,,False
2290,179,Xã Lộc An,,False
2291,179,Xã Bình Sơn,,False
2292,179,Xã Tam An,,False
2293,179,Xã Cẩm Đường,,False
2294,179,Xã Long An,,False
2295,179,Xã Bàu Cạn,,False
2296,179,Xã Long Phước,,False
2297,179,Xã Phước Bình,,False
2298,179,Xã Tân Hiệp,,False
2299,179,Xã Phước Thái,,False
2300,180,Thị trấn Gia Ray,,False
2301,180,Xã Xuân Bắc,,False
2302,180,Xã Suối Cao,,False
2303,180,Xã Xuân Thành,,False
2304,180,Xã Xuân Thọ,,False
2305,180,Xã Xuân Trường,,False
2306,180,Xã Xuân Hòa,,False
2307,180,Xã Xuân Hưng,,False
2308,180,Xã Xuân Tâm,,False
2309,180,Xã Suối Cát,,False
2310,180,Xã Xuân Hiệp,,False
2311,180,Xã Xuân Phú,,False
2312,180,Xã Xuân Định,,False
2313,180,Xã Bảo Hoà,,False
2314,180,Xã Lang Minh,,False
2315,181,Xã Phước Thiền,,False
2316,181,Xã Long Tân,,False
2317,181,Xã Đại Phước,,False
2318,181,Thị trấn Hiệp Phước,,False
2319,181,Xã Phú Hữu,,False
2320,181,Xã Phú Hội,,False
2321,181,Xã Phú Thạnh,,False
2322,181,Xã Phú Đông,,False
2323,181,Xã Long Thọ,,False
2324,181,Xã Vĩnh Thanh,,False
2325,181,Xã Phước Khánh,,False
2326,181,Xã Phước An,,False
2327,182,Phường 11,,False
2328,182,Phường 1,,False
2329,182,Phường 2,,False
2330,182,Phường 4,,False
2331,182,Phường 3,,False
2332,182,Phường 6,,False
2333,182,Xã Mỹ Ngãi,,False
2334,182,Xã Mỹ Tân,,False
2335,182,Xã Mỹ Trà,,False
2336,182,Phường Mỹ Phú,,False
2337,182,Xã Tân Thuận Tây,,False
2338,182,Phường Hoà Thuận,,False
2339,182,Xã Hòa An,,False
2340,182,Xã Tân Thuận Đông,,False
2341,182,Xã Tịnh Thới,,False
2342,183,Phường 3,,False
2343,183,Phường 1,,False
2344,183,Phường 4,,False
2345,183,Phường 2,,False
2346,183,Xã Tân Khánh Đông,,False
2347,183,Phường Tân Quy Đông,,False
2348,183,Phường An Hoà,,False
2349,183,Xã Tân Quy Tây,,False
2350,183,Xã Tân Phú Đông,,False
2351,184,Phường An Lộc,,False
2352,184,Phường An Thạnh,,False
2353,184,Xã Bình Thạnh,,False
2354,184,Xã Tân Hội,,False
2355,184,Phường An Lạc,,False
2356,184,Phường An Bình B,,False
2357,184,Phường An Bình A,,False
2358,185,Thị trấn Sa Rài,,False
2359,185,Xã Tân Hộ Cơ,,False
2360,185,Xã Thông Bình,,False
2361,185,Xã Bình Phú,,False
2362,185,Xã Tân Thành A,,False
2363,185,Xã Tân Thành B,,False
2364,185,Xã Tân Phước,,False
2365,185,Xã Tân Công Chí,,False
2366,185,Xã An Phước,,False
2367,186,Xã Thường Phước 1,,False
2368,186,Xã Thường Thới Hậu A,,False
2369,186,Thị trấn Thường Thới Tiền,,False
2370,186,Xã Thường Phước 2,,False
2371,186,Xã Thường Lạc,,False
2372,186,Xã Long Khánh A,,False
2373,186,Xã Long Khánh B,,False
2374,186,Xã Long Thuận,,False
2375,186,Xã Phú Thuận B,,False
2376,186,Xã Phú Thuận A,,False
2377,187,Thị trấn Tràm Chim,,False
2378,187,Xã Hoà Bình,,False
2379,187,Xã Tân Công Sính,,False
2380,187,Xã Phú Hiệp,,False
2381,187,Xã Phú Đức,,False
2382,187,Xã Phú Thành B,,False
2383,187,Xã An Hòa,,False
2384,187,Xã An Long,,False
2385,187,Xã Phú Cường,,False
2386,187,Xã Phú Ninh,,False
2387,187,Xã Phú Thọ,,False
2388,187,Xã Phú Thành A,,False
2389,188,Thị trấn Mỹ An,,False
2390,188,Xã Thạnh Lợi,,False
2391,188,Xã Hưng Thạnh,,False
2392,188,Xã Trường Xuân,,False
2393,188,Xã Tân Kiều,,False
2394,188,Xã Mỹ Hòa,,False
2395,188,Xã Mỹ Quý,,False
2396,188,Xã Mỹ Đông,,False
2397,188,Xã Đốc Binh Kiều,,False
2398,188,Xã Mỹ An,,False
2399,188,Xã Phú Điền,,False
2400,188,Xã Láng Biển,,False
2401,188,Xã Thanh Mỹ,,False
2402,189,Thị trấn Mỹ Thọ,,False
2403,189,Xã Gáo Giồng,,False
2404,189,Xã Phương Thịnh,,False
2405,189,Xã Ba Sao,,False
2406,189,Xã Phong Mỹ,,False
2407,189,Xã Tân Nghĩa,,False
2408,189,Xã Phương Trà,,False
2409,189,Xã Nhị Mỹ,,False
2410,189,Xã Mỹ Thọ,,False
2411,189,Xã Tân Hội Trung,,False
2412,189,Xã An Bình,,False
2413,189,Xã Mỹ Hội,,False
2414,189,Xã Mỹ Hiệp,,False
2415,189,Xã Mỹ Long,,False
2416,189,Xã Bình Hàng Trung,,False
2417,189,Xã Mỹ Xương,,False
2418,189,Xã Bình Hàng Tây,,False
2419,189,Xã Bình Thạnh,,False
2420,190,Thị trấn Thanh Bình,,False
2421,190,Xã Tân Quới,,False
2422,190,Xã Tân Hòa,,False
2423,190,Xã An Phong,,False
2424,190,Xã Phú Lợi,,False
2425,190,Xã Tân Mỹ,,False
2426,190,Xã Bình Tấn,,False
2427,190,Xã Tân Huề,,False
2428,190,Xã Tân Bình,,False
2429,190,Xã Tân Thạnh,,False
2430,190,Xã Tân Phú,,False
2431,190,Xã Bình Thành,,False
2432,190,Xã Tân Long,,False
2433,191,Thị trấn Lấp Vò,,False
2434,191,Xã Mỹ An Hưng A,,False
2435,191,Xã Tân Mỹ,,False
2436,191,Xã Mỹ An Hưng B,,False
2437,191,Xã Tân  Khánh Trung,,False
2438,191,Xã Long Hưng A,,False
2439,191,Xã Vĩnh Thạnh,,False
2440,191,Xã Long Hưng B,,False
2441,191,Xã Bình Thành,,False
2442,191,Xã Định An,,False
2443,191,Xã Định Yên,,False
2444,191,Xã Hội An Đông,,False
2445,191,Xã Bình Thạnh Trung,,False
2446,192,Thị trấn Lai Vung,,False
2447,192,Xã Tân Dương,,False
2448,192,Xã Hòa Thành,,False
2449,192,Xã Long Hậu,,False
2450,192,Xã Tân Phước,,False
2451,192,Xã Hòa Long,,False
2452,192,Xã Tân Thành,,False
2453,192,Xã Long Thắng,,False
2454,192,Xã Vĩnh Thới,,False
2455,192,Xã Tân Hòa,,False
2456,192,Xã Định Hòa,,False
2457,192,Xã Phong Hòa,,False
2458,193,Thị trấn Cái Tàu Hạ,,False
2459,193,Xã An Hiệp,,False
2460,193,Xã An Nhơn,,False
2461,193,Xã Tân Nhuận Đông,,False
2462,193,Xã Tân Bình,,False
2463,193,Xã Tân Phú Trung,,False
2464,193,Xã Phú Long,,False
2465,193,Xã An Phú Thuận,,False
2466,193,Xã Phú Hựu,,False
2467,193,Xã An Khánh,,False
2468,193,Xã Tân Phú,,False
2469,193,Xã Hòa Tân,,False
2470,194,Phường Yên Đỗ,,False
2471,194,Phường Diên Hồng,,False
2472,194,Phường Ia Kring,,False
2473,194,Phường Hội Thương,,False
2474,194,Phường Hội Phú,,False
2475,194,Phường Phù Đổng,,False
2476,194,Phường Hoa Lư,,False
2477,194,Phường Tây Sơn,,False
2478,194,Phường Thống Nhất,,False
2479,194,Phường Đống Đa,,False
2480,194,Phường Trà Bá,,False
2481,194,Phường Thắng Lợi,,False
2482,194,Phường Yên Thế,,False
2483,194,Phường Chi Lăng,,False
2484,194,Xã Biển Hồ,,False
2485,194,Xã Tân Sơn,,False
2486,194,Xã Trà Đa,,False
2487,194,Xã Chư Á,,False
2488,194,Xã An Phú,,False
2489,194,Xã Diên Phú,,False
2490,194,Xã Ia Kênh,,False
2491,194,Xã Gào,,False
2492,195,Phường An Bình,,False
2493,195,Phường Tây Sơn,,False
2494,195,Phường An Phú,,False
2495,195,Phường An Tân,,False
2496,195,Xã Tú An,,False
2497,195,Xã Xuân An,,False
2498,195,Xã Cửu An,,False
2499,195,Phường An Phước,,False
2500,195,Xã Song An,,False
2501,195,Phường Ngô Mây,,False
2502,195,Xã Thành An,,False
2503,196,Phường Cheo Reo,,False
2504,196,Phường Hòa Bình,,False
2505,196,Phường Đoàn Kết,,False
2506,196,Phường Sông Bờ,,False
2507,196,Xã Ia RBol,,False
2508,196,Xã Chư Băh,,False
2509,196,Xã Ia RTô,,False
2510,196,Xã Ia Sao,,False
2511,197,Thị trấn KBang,,False
2512,197,Xã Kon Pne,,False
2513,197,Xã Đăk Roong,,False
2514,197,Xã Sơn Lang,,False
2515,197,Xã KRong,,False
2516,197,Xã Sơ Pai,,False
2517,197,Xã Lơ Ku,,False
2518,197,Xã Đông,,False
2519,197,Xã Đak SMar,,False
2520,197,Xã Nghĩa An,,False
2521,197,Xã Tơ Tung,,False
2522,197,Xã Kông Lơng Khơng,,False
2523,197,Xã Kông Pla,,False
2524,197,Xã Đăk HLơ,,False
2525,198,Thị trấn Đăk Đoa,,False
2526,198,Xã Hà Đông,,False
2527,198,Xã Đăk Sơmei,,False
2528,198,Xã Đăk Krong,,False
2529,198,Xã Hải Yang,,False
2530,198,Xã Kon Gang,,False
2531,198,Xã Hà Bầu,,False
2532,198,Xã Nam Yang,,False
2533,198,Xã K' Dang,,False
2534,198,Xã H' Neng,,False
2535,198,Xã Tân Bình,,False
2536,198,Xã Glar,,False
2537,198,Xã A Dơk,,False
2538,198,Xã Trang,,False
2539,198,Xã HNol,,False
2540,198,Xã Ia Pết,,False
2541,198,Xã Ia Băng,,False
2542,199,Thị trấn Phú Hòa,,False
2543,199,Xã Hà Tây,,False
2544,199,Xã Ia Khươl,,False
2545,199,Xã Ia Phí,,False
2546,199,Thị trấn Ia Ly,,False
2547,199,Xã Ia Mơ Nông,,False
2548,199,Xã Ia Kreng,,False
2549,199,Xã Đăk Tơ Ver,,False
2550,199,Xã Hòa Phú,,False
2551,199,Xã Chư Đăng Ya,,False
2552,199,Xã Ia Ka,,False
2553,199,Xã Ia Nhin,,False
2554,199,Xã Nghĩa Hòa,,False
2555,199,Xã Nghĩa Hưng,,False
2556,200,Thị trấn Ia Kha,,False
2557,200,Xã Ia Sao,,False
2558,200,Xã Ia Yok,,False
2559,200,Xã Ia Hrung,,False
2560,200,Xã Ia Bă,,False
2561,200,Xã Ia Khai,,False
2562,200,Xã Ia KRai,,False
2563,200,Xã Ia Grăng,,False
2564,200,Xã Ia Tô,,False
2565,200,Xã Ia O,,False
2566,200,Xã Ia Dêr,,False
2567,200,Xã Ia Chia,,False
2568,200,Xã Ia Pếch,,False
2569,201,Thị trấn Kon Dơng,,False
2570,201,Xã Ayun,,False
2571,201,Xã Đak Jơ Ta,,False
2572,201,Xã Đak Ta Ley,,False
2573,201,Xã Hra,,False
2574,201,Xã Đăk Yă,,False
2575,201,Xã Đăk Djrăng,,False
2576,201,Xã Lơ Pang,,False
2577,201,Xã Kon Thụp,,False
2578,201,Xã Đê Ar,,False
2579,201,Xã Kon Chiêng,,False
2580,201,Xã Đăk Trôi,,False
2581,202,Thị trấn Kông Chro,,False
2582,202,Xã Chư Krêy,,False
2583,202,Xã An Trung,,False
2584,202,Xã Kông Yang,,False
2585,202,Xã Đăk Tơ Pang,,False
2586,202,Xã SRó,,False
2587,202,Xã Đắk Kơ Ning,,False
2588,202,Xã Đăk Song,,False
2589,202,Xã Đăk Pling,,False
2590,202,Xã Yang Trung,,False
2591,202,Xã Đăk Pơ Pho,,False
2592,202,Xã Ya Ma,,False
2593,202,Xã Chơ Long,,False
2594,202,Xã Yang Nam,,False
2595,203,Thị trấn Chư Ty,,False
2596,203,Xã Ia Dơk,,False
2597,203,Xã Ia Krêl,,False
2598,203,Xã Ia Din,,False
2599,203,Xã Ia Kla,,False
2600,203,Xã Ia Dom,,False
2601,203,Xã Ia Lang,,False
2602,203,Xã Ia Kriêng,,False
2603,203,Xã Ia Pnôn,,False
2604,203,Xã Ia Nan,,False
2605,204,Thị trấn Chư Prông,,False
2606,204,Xã Ia Kly,,False
2607,204,Xã Bình Giáo,,False
2608,204,Xã Ia Drăng,,False
2609,204,Xã Thăng Hưng,,False
2610,204,Xã Bàu Cạn,,False
2611,204,Xã Ia Phìn,,False
2612,204,Xã Ia Băng,,False
2613,204,Xã Ia Tôr,,False
2614,204,Xã Ia Boòng,,False
2615,204,Xã Ia O,,False
2616,204,Xã Ia Púch,,False
2617,204,Xã Ia Me,,False
2618,204,Xã Ia Vê,,False
2619,204,Xã Ia Bang,,False
2620,204,Xã Ia Pia,,False
2621,204,Xã Ia Ga,,False
2622,204,Xã Ia Lâu,,False
2623,204,Xã Ia Piơr,,False
2624,204,Xã Ia Mơ,,False
2625,205,Thị trấn Chư Sê,,False
2626,205,Xã Ia Tiêm,,False
2627,205,Xã Chư Pơng,,False
2628,205,Xã Bar Măih,,False
2629,205,Xã Bờ Ngoong,,False
2630,205,Xã Ia Glai,,False
2631,205,Xã AL Bá,,False
2632,205,Xã Kông HTok,,False
2633,205,Xã AYun,,False
2634,205,Xã Ia HLốp,,False
2635,205,Xã Ia Blang,,False
2636,205,Xã Dun,,False
2637,205,Xã Ia Pal,,False
2638,205,Xã H Bông,,False
2639,205,Xã Ia Ko,,False
2640,206,Xã Hà Tam,,False
2641,206,Xã An Thành,,False
2642,206,Thị trấn Đak Pơ,,False
2643,206,Xã Yang Bắc,,False
2644,206,Xã Cư An,,False
2645,206,Xã Tân An,,False
2646,206,Xã Phú An,,False
2647,206,Xã Ya Hội,,False
2648,207,Xã Pờ Tó,,False
2649,207,Xã Chư Răng,,False
2650,207,Xã Ia KDăm,,False
2651,207,Xã Kim Tân,,False
2652,207,Xã Chư Mố,,False
2653,207,Xã Ia Tul,,False
2654,207,Xã Ia Ma Rơn,,False
2655,207,Xã Ia Broăi,,False
2656,207,Xã Ia Trok,,False
2657,208,Thị trấn Phú Túc,,False
2658,208,Xã Ia RSai,,False
2659,208,Xã Ia RSươm,,False
2660,208,Xã Chư Gu,,False
2661,208,Xã Đất Bằng,,False
2662,208,Xã Ia Mláh,,False
2663,208,Xã Chư Drăng,,False
2664,208,Xã Phú Cần,,False
2665,208,Xã Ia HDreh,,False
2666,208,Xã Ia RMok,,False
2667,208,Xã Chư Ngọc,,False
2668,208,Xã Uar,,False
2669,208,Xã Chư Rcăm,,False
2670,208,Xã Krông Năng,,False
2671,209,Thị trấn Phú Thiện,,False
2672,209,Xã Chư A Thai,,False
2673,209,Xã Ayun Hạ,,False
2674,209,Xã Ia Ake,,False
2675,209,Xã Ia Sol,,False
2676,209,Xã Ia Piar,,False
2677,209,Xã Ia Peng,,False
2678,209,Xã Chrôh Pơnan,,False
2679,209,Xã Ia Hiao,,False
2680,209,Xã Ia Yeng,,False
2681,210,Thị trấn Nhơn Hoà,,False
2682,210,Xã Ia Hrú,,False
2683,210,Xã Ia Rong,,False
2684,210,Xã Ia Dreng,,False
2685,210,Xã Ia Hla,,False
2686,210,Xã Chư Don,,False
2687,210,Xã Ia Phang,,False
2688,210,Xã Ia Le,,False
2689,210,Xã Ia BLứ,,False
2690,211,Phường Quang Trung,,False
2691,211,Phường Trần Phú,,False
2692,211,Phường Ngọc Hà,,False
2693,211,Phường Nguyễn Trãi,,False
2694,211,Phường Minh Khai,,False
2695,211,Xã Ngọc Đường,,False
2696,211,Xã Phương Độ,,False
2697,211,Xã Phương Thiện,,False
2698,212,Thị trấn Phó Bảng,,False
2699,212,Xã Lũng Cú,,False
2700,212,Xã Má Lé,,False
2701,212,Thị trấn Đồng Văn,,False
2702,212,Xã Lũng Táo,,False
2703,212,Xã Phố Là,,False
2704,212,Xã Thài Phìn Tủng,,False
2705,212,Xã Sủng Là,,False
2706,212,Xã Xà Phìn,,False
2707,212,Xã Tả Phìn,,False
2708,212,Xã Tả Lủng,,False
2709,212,Xã Phố Cáo,,False
2710,212,Xã Sính Lủng,,False
2711,212,Xã Sảng Tủng,,False
2712,212,Xã Lũng Thầu,,False
2713,212,Xã Hố Quáng Phìn,,False
2714,212,Xã Vần Chải,,False
2715,212,Xã Lũng Phìn,,False
2716,212,Xã Sủng Trái,,False
2717,213,Thị trấn Mèo Vạc,,False
2718,213,Xã Thượng Phùng,,False
2719,213,Xã Pải Lủng,,False
2720,213,Xã Xín Cái,,False
2721,213,Xã Pả Vi,,False
2722,213,Xã Giàng Chu Phìn,,False
2723,213,Xã Sủng Trà,,False
2724,213,Xã Sủng Máng,,False
2725,213,Xã Sơn Vĩ,,False
2726,213,Xã Tả Lủng,,False
2727,213,Xã Cán Chu Phìn,,False
2728,213,Xã Lũng Pù,,False
2729,213,Xã Lũng Chinh,,False
2730,213,Xã Tát Ngà,,False
2731,213,Xã Nậm Ban,,False
2732,213,Xã Khâu Vai,,False
2733,213,Xã Niêm Tòng,,False
2734,213,Xã Niêm Sơn,,False
2735,214,Thị trấn Yên Minh,,False
2736,214,Xã Thắng Mố,,False
2737,214,Xã Phú Lũng,,False
2738,214,Xã Sủng Tráng,,False
2739,214,Xã Bạch Đích,,False
2740,214,Xã Na Khê,,False
2741,214,Xã Sủng Thài,,False
2742,214,Xã Hữu Vinh,,False
2743,214,Xã Lao Và Chải,,False
2744,214,Xã Mậu Duệ,,False
2745,214,Xã Đông Minh,,False
2746,214,Xã Mậu Long,,False
2747,214,Xã Ngam La,,False
2748,214,Xã Ngọc Long,,False
2749,214,Xã Đường Thượng,,False
2750,214,Xã Lũng Hồ,,False
2751,214,Xã Du Tiến,,False
2752,214,Xã Du Già,,False
2753,215,Thị trấn Tam Sơn,,False
2754,215,Xã Bát Đại Sơn,,False
2755,215,Xã Nghĩa Thuận,,False
2756,215,Xã Cán Tỷ,,False
2757,215,Xã Cao Mã Pờ,,False
2758,215,Xã Thanh Vân,,False
2759,215,Xã Tùng Vài,,False
2760,215,Xã Đông Hà,,False
2761,215,Xã Quản Bạ,,False
2762,215,Xã Lùng Tám,,False
2763,215,Xã Quyết Tiến,,False
2764,215,Xã Tả Ván,,False
2765,215,Xã Thái An,,False
2766,216,Xã Kim Thạch,,False
2767,216,Xã Phú Linh,,False
2768,216,Xã Kim Linh,,False
2769,216,Thị trấn Vị Xuyên,,False
2770,216,Thị trấn Nông Trường Việt Lâm,,False
2771,216,Xã Minh Tân,,False
2772,216,Xã Thuận Hoà,,False
2773,216,Xã Tùng Bá,,False
2774,216,Xã Thanh Thủy,,False
2775,216,Xã Thanh Đức,,False
2776,216,Xã Phong Quang,,False
2777,216,Xã Xín Chải,,False
2778,216,Xã Phương Tiến,,False
2779,216,Xã Lao Chải,,False
2780,216,Xã Cao Bồ,,False
2781,216,Xã Đạo Đức,,False
2782,216,Xã Thượng Sơn,,False
2783,216,Xã Linh Hồ,,False
2784,216,Xã Quảng Ngần,,False
2785,216,Xã Việt Lâm,,False
2786,216,Xã Ngọc Linh,,False
2787,216,Xã Ngọc Minh,,False
2788,216,Xã Bạch Ngọc,,False
2789,216,Xã Trung Thành,,False
2790,217,Xã Minh Sơn,,False
2791,217,Xã Giáp Trung,,False
2792,217,Xã Yên Định,,False
2793,217,Thị trấn Yên Phú,,False
2794,217,Xã Minh Ngọc,,False
2795,217,Xã Yên Phong,,False
2796,217,Xã Lạc Nông,,False
2797,217,Xã Phú Nam,,False
2798,217,Xã Yên Cường,,False
2799,217,Xã Thượng Tân,,False
2800,217,Xã Đường Âm,,False
2801,217,Xã Đường Hồng,,False
2802,217,Xã Phiêng Luông,,False
2803,218,Thị trấn Vinh Quang,,False
2804,218,Xã Bản Máy,,False
2805,218,Xã Thàng Tín,,False
2806,218,Xã Thèn Chu Phìn,,False
2807,218,Xã Pố Lồ,,False
2808,218,Xã Bản Phùng,,False
2809,218,Xã Túng Sán,,False
